# source_cycle=C:\Projects\SiCTransistorModelDriveCycles\sim\research_exports\wltc\wltc_class3_official.csv
# vehicle_config=tesla_model3_premium_long_range_rwd_de_wltp
# peak_phase_current_a=186.280351680
# peak_total_loss_w=434.887844423
# peak_unserved_power_w=0.000000000
# loss_energy_wh=31.110648371
time_s,dc_power_requested_w,dc_power_served_w,unserved_power_w,phase_current_rms_a,phase_current_peak_a,device_current_rms_a,device_current_peak_a,junction_temperature_c,rds_on_device_ohm,conduction_loss_w,switching_loss_w,total_loss_w
847.000000,7675.569490,7675.569490,0.000000,20.154611,28.502924,20.154611,28.502924,25.000000,0.002600000,3.168425,45.835395,49.003820
848.000000,11372.613213,11372.613213,0.000000,29.862357,42.231750,29.862357,42.231750,25.000000,0.002600000,6.955731,67.912643,74.868374
849.000000,15746.813108,15746.813108,0.000000,41.348188,58.475168,41.348188,58.475168,25.000000,0.002600000,13.335447,94.033595,107.369042
850.000000,16196.824422,16196.824422,0.000000,42.529834,60.146268,42.529834,60.146268,25.000000,0.002600000,14.108537,96.720880,110.829417
851.000000,12703.774493,12703.774493,0.000000,33.357737,47.174965,33.357737,47.174965,25.000000,0.002600000,8.679361,75.861800,84.541161
852.000000,10934.787931,10934.787931,0.000000,28.712709,40.605903,28.712709,40.605903,25.000000,0.002600000,6.430473,65.298128,71.728601
853.000000,11075.645120,11075.645120,0.000000,29.082574,41.128971,29.082574,41.128971,25.000000,0.002600000,6.597210,66.139270,72.736480
854.000000,10234.961706,10234.961706,0.000000,26.875096,38.007126,26.875096,38.007126,25.000000,0.002600000,5.633712,61.119049,66.752761
855.000000,7851.870106,7851.870106,-0.000000,20.617543,29.157609,20.617543,29.157609,25.000000,0.002600000,3.315648,46.888190,50.203839
856.000000,6384.727271,6384.727271,0.000000,16.765100,23.709432,16.765100,23.709432,25.000000,0.002600000,2.192335,38.127007,40.319342
857.000000,10864.418318,10864.418318,0.000000,28.527932,40.344588,28.527932,40.344588,25.000000,0.002600000,6.347975,64.877909,71.225884
858.000000,17142.217859,17142.217859,0.000000,45.012260,63.656949,45.012260,63.656949,25.000000,0.002600000,15.803608,102.366387,118.169995
859.000000,17570.733773,17570.733773,0.000000,46.137463,65.248226,46.137463,65.248226,25.000000,0.002600000,16.603591,104.925311,121.528902
860.000000,14251.614999,14251.614999,-0.000000,37.422077,52.922809,37.422077,52.922809,25.000000,0.002600000,10.923213,85.104877,96.028089
861.000000,16525.716063,16525.716063,0.000000,43.393442,61.367594,43.393442,61.367594,25.000000,0.002600000,14.687328,98.684888,113.372216
862.000000,26101.681430,26101.681430,0.000000,68.538137,96.927563,68.538137,96.927563,25.000000,0.002600000,36.640314,155.868678,192.508992
863.000000,26034.027101,26034.027101,-0.000000,68.360489,96.676331,68.360489,96.676331,25.000000,0.002600000,36.450621,155.464673,191.915294
864.000000,16401.684651,16401.684651,0.000000,43.067758,60.907008,43.067758,60.907008,25.000000,0.002600000,14.467688,97.944223,112.411911
865.000000,13142.886253,13142.886253,0.000000,34.510763,48.805589,34.510763,48.805589,25.000000,0.002600000,9.289743,78.483997,87.773741
866.000000,17312.122727,17312.122727,0.000000,45.458399,64.287884,45.458399,64.287884,25.000000,0.002600000,16.118435,103.380990,119.499425
867.000000,22355.053175,22355.053175,0.000000,58.700191,83.014607,58.700191,83.014607,25.000000,0.002600000,26.876557,133.495330,160.371887
868.000000,19332.407182,19332.407182,0.000000,50.763288,71.790130,50.763288,71.790130,25.000000,0.002600000,20.099909,115.445311,135.545220
869.000000,10563.167833,10563.167833,0.000000,27.736904,39.225906,27.736904,39.225906,25.000000,0.002600000,6.000820,63.078963,69.079783
870.000000,5163.224087,5163.224087,0.000000,13.557661,19.173429,13.557661,19.173429,25.000000,0.002600000,1.433719,30.832685,32.266404
871.000000,3331.529895,3331.529895,0.000000,8.747975,12.371505,8.747975,12.371505,25.000000,0.002600000,0.596911,19.894548,20.491459
872.000000,2687.691557,2687.691557,0.000000,7.057376,9.980636,7.057376,9.980636,25.000000,0.002600000,0.388491,16.049806,16.438297
873.000000,1461.742623,1461.742623,0.000000,3.838263,5.428123,3.838263,5.428123,25.000000,0.002600000,0.114912,8.728935,8.843847
874.000000,-937.390046,-937.390046,0.000000,2.461411,3.480961,2.461411,3.480961,25.000000,0.002600000,0.047257,5.597714,5.644971
875.000000,-3105.576725,-3105.576725,0.000000,8.154664,11.532436,8.154664,11.532436,25.000000,0.002600000,0.518689,18.545247,19.063936
876.000000,-4863.363486,-4863.363486,0.000000,12.770284,18.059908,12.770284,18.059908,25.000000,0.002600000,1.272025,29.042038,30.314064
877.000000,-3806.185047,-3806.185047,0.000000,9.994331,14.134118,9.994331,14.134118,25.000000,0.002600000,0.779116,22.728997,23.508112
878.000000,-411.011904,-411.011904,0.000000,1.079240,1.526276,1.079240,1.526276,25.000000,0.002600000,0.009085,2.454397,2.463482
879.000000,4228.056866,4228.056866,0.000000,11.102087,15.700722,11.102087,15.700722,25.000000,0.002600000,0.961399,25.248244,26.209644
880.000000,947.707105,947.707105,0.000000,2.488502,3.519273,2.488502,3.519273,25.000000,0.002600000,0.048303,5.659323,5.707626
881.000000,-2789.310235,-2789.310235,0.000000,7.324207,10.357993,7.324207,10.357993,25.000000,0.002600000,0.418423,16.656632,17.075055
882.000000,780.846569,780.846569,0.000000,2.050357,2.899643,2.050357,2.899643,25.000000,0.002600000,0.032791,4.662900,4.695691
883.000000,6091.889098,6091.889098,0.000000,15.996162,22.621989,15.996162,22.621989,25.000000,0.002600000,1.995842,36.378296,38.374138
884.000000,6622.993354,6622.993354,0.000000,17.390743,24.594224,17.390743,24.594224,25.000000,0.002600000,2.359016,39.549836,41.908852
885.000000,8235.291976,8235.291976,0.000000,21.624337,30.581431,21.624337,30.581431,25.000000,0.002600000,3.647373,49.177831,52.825204
886.000000,8826.660760,8826.660760,0.000000,23.177161,32.777456,23.177161,32.777456,25.000000,0.002600000,4.190010,52.709246,56.899256
887.000000,7794.888238,7794.888238,0.000000,20.467920,28.946009,20.467920,28.946009,25.000000,0.002600000,3.267699,46.547918,49.815617
888.000000,5666.990331,5666.990331,0.000000,14.880457,21.044145,14.880457,21.044145,25.000000,0.002600000,1.727138,33.840973,35.568111
889.000000,2961.445937,2961.445937,0.000000,7.776204,10.997212,7.776204,10.997212,25.000000,0.002600000,0.471661,17.684557,18.156217
890.000000,-169.384769,-169.384769,0.000000,0.444773,0.629004,0.444773,0.629004,25.000000,0.002600000,0.001543,1.011497,1.013040
891.000000,-2468.246227,-2468.246227,0.000000,6.481153,9.165735,6.481153,9.165735,25.000000,0.002600000,0.327642,14.739368,15.067009
892.000000,-4384.235674,-4384.235674,0.000000,11.512183,16.280686,11.512183,16.280686,25.000000,0.002600000,1.033737,26.180881,27.214618
893.000000,-4657.943441,-4657.943441,0.000000,12.230889,17.297089,12.230889,17.297089,25.000000,0.002600000,1.166838,27.815353,28.982191
894.000000,-3392.240352,-3392.240352,0.000000,8.907389,12.596951,8.907389,12.596951,25.000000,0.002600000,0.618864,20.257086,20.875951
895.000000,-1266.115925,-1266.115925,0.000000,3.324584,4.701671,3.324584,4.701671,25.000000,0.002600000,0.086212,7.560732,7.646944
896.000000,1813.142014,1813.142014,0.000000,4.760972,6.733031,4.760972,6.733031,25.000000,0.002600000,0.176801,10.827350,11.004152
897.000000,4213.174472,4213.174472,0.000000,11.063009,15.645457,11.063009,15.645457,25.000000,0.002600000,0.954643,25.159373,26.114016
898.000000,4696.635570,4696.635570,0.000000,12.332487,17.440771,12.332487,17.440771,25.000000,0.002600000,1.186304,28.046407,29.232711
899.000000,3235.314273,3235.314273,0.000000,8.495331,12.014212,8.495331,12.014212,25.000000,0.002600000,0.562931,19.319987,19.882918
900.000000,800.980955,800.980955,0.000000,2.103226,2.974411,2.103226,2.974411,25.000000,0.002600000,0.034504,4.783134,4.817638
901.000000,-2169.746392,-2169.746392,0.000000,5.697348,8.057267,5.697348,8.057267,25.000000,0.002600000,0.253186,12.956847,13.210034
902.000000,-15096.706607,-15096.706607,0.000000,39.641130,56.061023,39.641130,56.061023,25.000000,0.002600000,12.257070,90.151422,102.408491
903.000000,-24727.445792,-24727.445792,0.000000,64.929651,91.824393,64.929651,91.824393,25.000000,0.002600000,32.883705,147.662299,180.546003
904.000000,-20790.804556,-20790.804556,0.000000,54.592767,77.205831,54.592767,77.205831,25.000000,0.002600000,23.246887,124.154270,147.401158
905.000000,-13185.878999,-13185.878999,0.000000,34.623654,48.965241,34.623654,48.965241,25.000000,0.002600000,9.350620,78.740733,88.091352
906.000000,-5340.736290,-5340.736290,0.000000,14.023775,19.832613,14.023775,19.832613,25.000000,0.002600000,1.533997,31.892716,33.426713
907.000000,-259.986935,-259.986935,0.000000,0.682677,0.965451,0.682677,0.965451,25.000000,0.002600000,0.003635,1.552537,1.556172
908.000000,5060.227442,5060.227442,0.000000,13.287211,18.790955,13.287211,18.790955,25.000000,0.002600000,1.377090,30.217630,31.594720
909.000000,14057.199437,14057.199437,0.000000,36.911578,52.200855,36.911578,52.200855,25.000000,0.002600000,10.627224,83.943906,94.571130
910.000000,25125.039513,25125.039513,0.000000,65.973658,93.300841,65.973658,93.300841,25.000000,0.002600000,33.949683,150.036567,183.986251
911.000000,28841.000669,28841.000669,0.000000,75.731077,107.099916,75.731077,107.099916,25.000000,0.002600000,44.734529,172.226783,216.961313
912.000000,21108.427775,21108.427775,0.000000,55.426786,78.385312,55.426786,78.385312,25.000000,0.002600000,23.962603,126.050988,150.013591
913.000000,14698.117964,14698.117964,0.000000,38.594511,54.580880,38.594511,54.580880,25.000000,0.002600000,11.618383,87.771212,99.389595
914.000000,22286.385233,22286.385233,0.000000,58.519882,82.759611,58.519882,82.759611,25.000000,0.002600000,26.711698,133.085273,159.796970
915.000000,22775.506680,22775.506680,0.000000,59.804224,84.575944,59.804224,84.575944,25.000000,0.002600000,27.897052,136.006108,163.903160
916.000000,14647.968733,14647.968733,0.000000,38.462828,54.394653,38.462828,54.394653,25.000000,0.002600000,11.539235,87.471741,99.010976
917.000000,8971.338156,8971.338156,0.000000,23.557057,33.314710,23.557057,33.314710,25.000000,0.002600000,4.328493,53.573201,57.901693
918.000000,4322.531063,4322.531063,0.000000,11.350159,16.051548,11.350159,16.051548,25.000000,0.002600000,1.004844,25.812406,26.817250
919.000000,7104.608300,7104.608300,0.000000,18.655373,26.382682,18.655373,26.382682,25.000000,0.002600000,2.714579,42.425845,45.140424
920.000000,11356.162810,11356.162810,0.000000,29.819161,42.170662,29.819161,42.170662,25.000000,0.002600000,6.935622,67.814408,74.750031
921.000000,18216.466910,18216.466910,0.000000,47.833037,67.646130,47.833037,67.646130,25.000000,0.002600000,17.846396,108.781368,126.627764
922.000000,21780.519947,21780.519947,0.000000,57.191574,80.881100,57.191574,80.881100,25.000000,0.002600000,25.512834,130.064450,155.577284
923.000000,19441.499104,19441.499104,0.000000,51.049743,72.195239,51.049743,72.195239,25.000000,0.002600000,20.327395,116.096764,136.424159
924.000000,6661.844621,6661.844621,0.000000,17.492759,24.738497,17.492759,24.738497,25.000000,0.002600000,2.386774,39.781840,42.168613
925.000000,-4017.147978,-4017.147978,0.000000,10.548280,14.917520,10.548280,14.917520,25.000000,0.002600000,0.867876,23.988782,24.856658
926.000000,-3075.174307,-3075.174307,0.000000,8.074833,11.419538,8.074833,11.419538,25.000000,0.002600000,0.508583,18.363696,18.872279
927.000000,-976.849696,-976.849696,0.000000,2.565025,3.627493,2.565025,3.627493,25.000000,0.002600000,0.051319,5.833351,5.884670
928.000000,-104.997382,-104.997382,0.000000,0.275704,0.389904,0.275704,0.389904,25.000000,0.002600000,0.000593,0.627002,0.627595
929.000000,1235.506294,1235.506294,0.000000,3.244209,4.588004,3.244209,4.588004,25.000000,0.002600000,0.082094,7.377944,7.460038
930.000000,1678.036684,1678.036684,0.000000,4.406211,6.231323,4.406211,6.231323,25.000000,0.002600000,0.151435,10.020556,10.171991
931.000000,1653.480481,1653.480481,-0.000000,4.341731,6.140134,4.341731,6.140134,25.000000,0.002600000,0.147035,9.873916,10.020951
932.000000,1154.055983,1154.055983,0.000000,3.030335,4.285541,3.030335,4.285541,25.000000,0.002600000,0.071627,6.891555,6.963182
933.000000,-450.154921,-450.154921,-0.000000,1.182023,1.671633,1.182023,1.671633,25.000000,0.002600000,0.010898,2.688143,2.699041
934.000000,-2443.764241,-2443.764241,0.000000,6.416868,9.074822,6.416868,9.074822,25.000000,0.002600000,0.321174,14.593171,14.914345
935.000000,-2708.340965,-2708.340965,0.000000,7.111597,10.057317,7.111597,10.057317,25.000000,0.002600000,0.394484,16.173116,16.567600
936.000000,-1330.553521,-1330.553521,0.000000,3.493785,4.940958,3.493785,4.940958,25.000000,0.002600000,0.095211,7.945527,8.040738
937.000000,-255.706377,-255.706377,-0.000000,0.671437,0.949556,0.671437,0.949556,25.000000,0.002600000,0.003516,1.526975,1.530491
938.000000,-0.504075,-0.504075,0.000000,0.001324,0.001872,0.001324,0.001872,25.000000,0.002600000,0.000000,0.003010,0.003010
939.000000,-279.160025,-279.160025,0.000000,0.733022,1.036650,0.733022,1.036650,25.000000,0.002600000,0.004191,1.667031,1.671222
940.000000,375.100786,375.100786,0.000000,0.984945,1.392922,0.984945,1.392922,25.000000,0.002600000,0.007567,2.239950,2.247517
941.000000,2472.618183,2472.618183,0.000000,6.492633,9.181970,6.492633,9.181970,25.000000,0.002600000,0.328803,14.765475,15.094278
942.000000,3307.218566,3307.218566,-0.000000,8.684138,12.281225,8.684138,12.281225,25.000000,0.002600000,0.588231,19.749371,20.337602
943.000000,3717.740727,3717.740727,-0.000000,9.762092,13.805683,9.762092,13.805683,25.000000,0.002600000,0.743328,22.200843,22.944171
944.000000,4559.697181,4559.697181,0.000000,11.972913,16.932255,11.972913,16.932255,25.000000,0.002600000,1.118135,27.228666,28.346801
945.000000,5416.014880,5416.014880,0.000000,14.221443,20.112157,14.221443,20.112157,25.000000,0.002600000,1.577546,32.342249,33.919794
946.000000,8408.059116,8408.059116,0.000000,22.077992,31.222995,22.077992,31.222995,25.000000,0.002600000,3.802014,50.209526,54.011540
947.000000,11145.366916,11145.366916,0.000000,29.265650,41.387880,29.265650,41.387880,25.000000,0.002600000,6.680531,66.555620,73.236151
948.000000,9601.048147,9601.048147,0.000000,25.210558,35.653113,25.210558,35.653113,25.000000,0.002600000,4.957463,57.333574,62.291037
949.000000,5738.146626,5738.146626,0.000000,15.067301,21.308381,15.067301,21.308381,25.000000,0.002600000,1.770784,34.265889,36.036673
950.000000,-253.276651,-253.276651,0.000000,0.665057,0.940533,0.665057,0.940533,25.000000,0.002600000,0.003450,1.512466,1.515916
951.000000,-6376.367850,-6376.367850,0.000000,16.743150,23.678390,16.743150,23.678390,25.000000,0.002600000,2.186598,38.077088,40.263686
952.000000,-14531.455840,-14531.455840,0.000000,38.156887,53.961987,38.156887,53.961987,25.000000,0.002600000,11.356395,86.775973,98.132368
953.000000,-20197.841051,-20197.841051,0.000000,53.035755,75.003885,53.035755,75.003885,25.000000,0.002600000,21.939773,120.613332,142.553105
954.000000,-20156.416572,-20156.416572,0.000000,52.926983,74.850056,52.926983,74.850056,25.000000,0.002600000,21.849871,120.365962,142.215833
955.000000,-17752.172108,-17752.172108,0.000000,46.613886,65.921990,46.613886,65.921990,25.000000,0.002600000,16.948264,106.008787,122.957051
956.000000,-15318.687835,-15318.687835,0.000000,40.224011,56.885342,40.224011,56.885342,25.000000,0.002600000,12.620174,91.477004,104.097178
957.000000,-8670.849140,-8670.849140,0.000000,22.768029,32.198856,22.768029,32.198856,25.000000,0.002600000,4.043389,51.778802,55.822190
958.000000,-524.107650,-524.107650,0.000000,1.376209,1.946253,1.376209,1.946253,25.000000,0.002600000,0.014773,3.129759,3.144532
959.000000,10093.643764,10093.643764,0.000000,26.504022,37.482347,26.504022,37.482347,25.000000,0.002600000,5.479213,60.275155,65.754368
960.000000,21483.695765,21483.695765,0.000000,56.412170,79.778855,56.412170,79.778855,25.000000,0.002600000,24.822196,128.291936,153.114133
961.000000,32213.058505,32213.058505,0.000000,84.585471,119.621920,84.585471,119.621920,25.000000,0.002600000,55.806675,192.363348,248.170023
962.000000,36481.672045,36481.672045,0.000000,95.794052,135.473248,95.794052,135.473248,25.000000,0.002600000,71.576703,217.853781,289.430484
963.000000,33618.118143,33618.118143,0.000000,88.274895,124.839553,88.274895,124.839553,25.000000,0.002600000,60.781165,200.753796,261.534961
964.000000,25775.494111,25775.494111,0.000000,67.681630,95.716279,67.681630,95.716279,25.000000,0.002600000,35.730264,153.920819,189.651083
965.000000,16184.212971,16184.212971,0.000000,42.496718,60.099435,42.496718,60.099435,25.000000,0.002600000,14.086574,96.645570,110.732144
966.000000,8402.583398,8402.583398,0.000000,22.063613,31.202661,22.063613,31.202661,25.000000,0.002600000,3.797064,50.176827,53.973891
967.000000,3938.059408,3938.059408,0.000000,10.340608,14.623828,10.340608,14.623828,25.000000,0.002600000,0.834040,23.516497,24.350537
968.000000,1891.870084,1891.870084,0.000000,4.967697,7.025385,4.967697,7.025385,25.000000,0.002600000,0.192489,11.297482,11.489971
969.000000,-594.791698,-594.791698,0.000000,1.561812,2.208735,1.561812,2.208735,25.000000,0.002600000,0.019026,3.551855,3.570881
970.000000,-3789.509207,-3789.509207,0.000000,9.950543,14.072193,9.950543,14.072193,25.000000,0.002600000,0.772304,22.629415,23.401719
971.000000,-9621.330885,-9621.330885,0.000000,25.263817,35.728432,25.263817,35.728432,25.000000,0.002600000,4.978431,57.454694,62.433125
972.000000,-16995.072392,-16995.072392,0.000000,44.625884,63.110530,44.625884,63.110530,25.000000,0.002600000,15.533462,101.487694,117.021156
973.000000,-19026.242494,-19026.242494,0.000000,49.959357,70.653200,49.959357,70.653200,25.000000,0.002600000,19.468311,113.617020,133.085331
974.000000,-16607.694845,-16607.694845,0.000000,43.608703,61.672019,43.608703,61.672019,25.000000,0.002600000,14.833408,99.174432,114.007840
975.000000,-14161.841229,-14161.841229,0.000000,37.186348,52.589438,37.186348,52.589438,25.000000,0.002600000,10.786031,84.568784,95.354815
976.000000,-11811.661924,-11811.661924,0.000000,31.015217,43.862140,31.015217,43.862140,25.000000,0.002600000,7.503161,70.534465,78.037625
977.000000,-7392.593177,-7392.593177,0.000000,19.411568,27.452103,19.411568,27.452103,25.000000,0.002600000,2.939110,44.145575,47.084684
978.000000,-4134.930979,-4134.930979,0.000000,10.857556,15.354903,10.857556,15.354903,25.000000,0.002600000,0.919515,24.692134,25.611649
979.000000,-2908.021084,-2908.021084,0.000000,7.635920,10.798821,7.635920,10.798821,25.000000,0.002600000,0.454797,17.365525,17.820322
980.000000,-1896.704199,-1896.704199,0.000000,4.980391,7.043336,4.980391,7.043336,25.000000,0.002600000,0.193473,11.326350,11.519823
981.000000,-1180.214960,-1180.214960,0.000000,3.099024,4.382682,3.099024,4.382682,25.000000,0.002600000,0.074911,7.047766,7.122677
982.000000,-897.169531,-897.169531,0.000000,2.355799,3.331604,2.355799,3.331604,25.000000,0.002600000,0.043288,5.357533,5.400822
983.000000,-714.285720,-714.285720,0.000000,1.875581,2.652472,1.875581,2.652472,25.000000,0.002600000,0.027439,4.265425,4.292864
984.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
985.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
986.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
987.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
988.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
989.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
990.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
991.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
992.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
993.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
994.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
995.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
996.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
997.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
998.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1001.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1002.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1003.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1004.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1005.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1006.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1007.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1008.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1009.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1010.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1011.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1012.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1013.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1014.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1015.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1016.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1017.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1018.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1019.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1020.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1021.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1022.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1023.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1024.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1025.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1026.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1027.000000,269.059903,269.059903,0.000000,0.706501,0.999143,0.706501,0.999143,25.000000,0.002600000,0.003893,1.606717,1.610610
1028.000000,2392.025821,2392.025821,0.000000,6.281013,8.882693,6.281013,8.882693,25.000000,0.002600000,0.307719,14.284210,14.591929
1029.000000,7867.601254,7867.601254,0.000000,20.658850,29.216026,20.658850,29.216026,25.000000,0.002600000,3.328947,46.982131,50.311078
1030.000000,13827.886836,13827.886836,0.000000,36.309446,51.349311,36.309446,51.349311,25.000000,0.002600000,10.283332,82.574544,92.857876
1031.000000,16470.828110,16470.828110,0.000000,43.249316,61.163769,43.249316,61.163769,25.000000,0.002600000,14.589926,98.357119,112.947045
1032.000000,17080.749832,17080.749832,0.000000,44.850857,63.428690,44.850857,63.428690,25.000000,0.002600000,15.690475,101.999325,117.689800
1033.000000,17800.579344,17800.579344,0.000000,46.740994,66.101748,46.740994,66.101748,25.000000,0.002600000,17.040820,106.297856,123.338676
1034.000000,18821.427962,18821.427962,0.000000,49.421552,69.892629,49.421552,69.892629,25.000000,0.002600000,19.051420,112.393950,131.445371
1035.000000,18377.871976,18377.871976,0.000000,48.256857,68.245501,48.256857,68.245501,25.000000,0.002600000,18.164049,109.745214,127.909263
1036.000000,16271.913334,16271.913334,0.000000,42.727003,60.425107,42.727003,60.425107,25.000000,0.002600000,14.239655,97.169281,111.408936
1037.000000,14748.146071,14748.146071,0.000000,38.725875,54.766658,38.725875,54.766658,25.000000,0.002600000,11.697608,88.069959,99.767568
1038.000000,15462.004343,15462.004343,0.000000,40.600333,57.417542,40.600333,57.417542,25.000000,0.002600000,12.857419,92.332832,105.190251
1039.000000,18345.640953,18345.640953,0.000000,48.172224,68.125813,48.172224,68.125813,25.000000,0.002600000,18.100393,109.552743,127.653136
1040.000000,20506.995916,20506.995916,0.000000,53.847538,76.151919,53.847538,76.151919,25.000000,0.002600000,22.616548,122.459480,145.076028
1041.000000,20524.532907,20524.532907,0.000000,53.893587,76.217042,53.893587,76.217042,25.000000,0.002600000,22.655246,122.564204,145.219450
1042.000000,17548.946758,17548.946758,0.000000,46.080254,65.167320,46.080254,65.167320,25.000000,0.002600000,16.562441,104.795208,121.357648
1043.000000,12415.862678,12415.862678,0.000000,32.601735,46.105815,32.601735,46.105815,25.000000,0.002600000,8.290410,74.142507,82.432917
1044.000000,7682.081624,7682.081624,0.000000,20.171711,28.527107,20.171711,28.527107,25.000000,0.002600000,3.173804,45.874282,49.048086
1045.000000,5245.259817,5245.259817,0.000000,13.773072,19.478065,13.773072,19.478065,25.000000,0.002600000,1.479641,31.322569,32.802209
1046.000000,5259.358566,5259.358566,0.000000,13.810093,19.530420,13.810093,19.530420,25.000000,0.002600000,1.487606,31.406761,32.894366
1047.000000,5702.356985,5702.356985,0.000000,14.973324,21.175477,14.973324,21.175477,25.000000,0.002600000,1.748763,34.052168,35.800931
