time_s,dc_power_requested_w,dc_power_served_w,unserved_power_w,phase_current_rms_a,phase_current_peak_a,device_current_rms_a,device_current_peak_a,rds_on_device_ohm,aggregate_conduction_loss_w,aggregate_switching_loss_w,aggregate_total_loss_w,device_loss_w,fluid_temperature_c,junction_temperature_c,thermal_iterations,converged
343.000000,3838.163070,3838.163070,0.000000,10.078299,14.252867,10.078299,14.252867,0.003063047,0.933360,22.721508,23.654868,3.942478,60.000000,60.601278,8,True
344.000000,2503.850317,2503.850317,0.000000,6.574643,9.297949,6.574643,9.297949,0.003060094,0.396826,14.823327,15.220153,2.536692,60.000000,60.378907,6,True
345.000000,3720.557778,3720.557778,0.000000,9.769489,13.816144,9.769489,13.816144,0.003062192,0.876794,22.025644,22.902437,3.817073,60.000000,60.548593,6,True
346.000000,3861.055987,3861.055987,0.000000,10.138411,14.337879,10.138411,14.337879,0.003062515,0.944364,22.857255,23.801619,3.966936,60.000000,60.573787,3,True
347.000000,3061.384489,3061.384489,0.000000,8.038623,11.368330,8.038623,11.368330,0.003061131,0.593426,18.123702,18.717128,3.119521,60.000000,60.456373,5,True
348.000000,3970.991354,3970.991354,0.000000,10.427081,14.746119,10.427081,14.746119,0.003062678,0.998960,23.507996,24.506956,4.084493,60.000000,60.587980,5,True
349.000000,3849.346525,3849.346525,0.000000,10.107664,14.294396,10.107664,14.294396,0.003062691,0.938698,22.787862,23.726560,3.954427,60.000000,60.573457,2,True
350.000000,2812.248942,2812.248942,0.000000,7.384440,10.443175,7.384440,10.443175,0.003060676,0.500696,16.648934,17.149630,2.858272,60.000000,60.419939,5,True
351.000000,1722.179138,1722.179138,0.000000,4.522121,6.395244,4.522121,6.395244,0.003058448,0.187632,10.195976,10.383608,1.730601,60.000000,60.257328,6,True
352.000000,1275.951792,1275.951792,0.000000,3.350411,4.738197,3.350411,4.738197,0.003057574,0.102966,7.554256,7.657223,1.276204,60.000000,60.188197,4,True
353.000000,1270.241106,1270.241106,0.000000,3.335416,4.716990,3.335416,4.716990,0.003057459,0.102043,7.520462,7.622505,1.270418,60.000000,60.184671,1,True
354.000000,1482.451893,1482.451893,0.000000,3.892642,5.505027,3.892642,5.505027,0.003057710,0.138997,8.776816,8.915813,1.485969,60.000000,60.214451,3,True
355.000000,2136.178750,2136.178750,0.000000,5.609206,7.932615,5.609206,7.932615,0.003058992,0.288737,12.646889,12.935626,2.155938,60.000000,60.309122,5,True
356.000000,2373.306894,2373.306894,0.000000,6.231860,8.813181,6.231860,8.813181,0.003059444,0.356450,14.050650,14.407100,2.401183,60.000000,60.346467,3,True
357.000000,1501.927078,1501.927078,0.000000,3.943780,5.577347,3.943780,5.577347,0.003058021,0.142688,8.892067,9.034755,1.505793,60.000000,60.222583,5,True
358.000000,-699.635954,-699.635954,0.000000,1.837113,2.598070,1.837113,2.598070,0.003056455,0.030946,4.142271,4.173218,0.695536,60.000000,60.105485,5,True
359.000000,-2880.580068,-2880.580068,0.000000,7.563865,10.696920,7.563865,10.696920,0.003060344,0.525266,17.053569,17.578834,2.929806,60.000000,60.414285,6,True
360.000000,-3530.704473,-3530.704473,0.000000,9.270970,13.111132,9.270970,13.111132,0.003061785,0.789489,20.901872,21.691361,3.615227,60.000000,60.519337,5,True
361.000000,-2615.765677,-2615.765677,0.000000,6.868512,9.713542,6.868512,9.713542,0.003060242,0.433114,15.485847,15.918961,2.653160,60.000000,60.388851,5,True
362.000000,-1421.043937,-1421.043937,0.000000,3.731396,5.276991,3.731396,5.276991,0.003057865,0.127727,8.413228,8.540955,1.423492,60.000000,60.213122,6,True
363.000000,-458.480852,-458.480852,-0.000000,1.203885,1.702551,1.203885,1.702551,0.003056025,0.013288,2.714508,2.727795,0.454633,60.000000,60.071686,5,True
364.000000,560.912435,560.912435,0.000000,1.472851,2.082926,1.472851,2.082926,0.003055907,0.019887,3.320977,3.340864,0.556811,60.000000,60.081016,1,True
365.000000,1369.284349,1369.284349,0.000000,3.595485,5.084783,3.595485,5.084783,0.003057452,0.118576,8.106849,8.225425,1.370904,60.000000,60.194749,5,True
366.000000,2026.363829,2026.363829,0.000000,5.320853,7.524822,5.320853,7.524822,0.003058765,0.259794,11.996799,12.256593,2.042765,60.000000,60.292289,5,True
367.000000,3392.621514,3392.621514,0.000000,8.908390,12.598366,8.908390,12.598366,0.003061468,0.728869,20.084534,20.813403,3.468900,60.000000,60.495324,6,True
368.000000,5269.151173,5269.151173,0.000000,13.835806,19.566785,13.835806,19.566785,0.003065297,1.760365,31.191511,32.951876,5.491979,60.000000,60.785171,6,True
369.000000,5430.573889,5430.573889,0.000000,14.259672,20.166222,14.259672,20.166222,0.003065762,1.870160,32.146801,34.016961,5.669494,60.000000,60.819659,3,True
370.000000,3344.865367,3344.865367,0.000000,8.782991,12.421025,8.782991,12.421025,0.003061833,0.708578,19.801681,20.510259,3.418377,60.000000,60.506589,6,True
371.000000,503.870005,503.870005,-0.000000,1.323068,1.871101,1.323068,1.871101,0.003056219,0.016050,2.983230,2.999280,0.499880,60.000000,60.088572,7,True
372.000000,-2794.883231,-2794.883231,0.000000,7.338841,10.378688,7.338841,10.378688,0.003060182,0.494451,16.546277,17.040728,2.840121,60.000000,60.402321,6,True
373.000000,-5485.300775,-5485.300775,0.000000,14.403375,20.369448,14.403375,20.369448,0.003065730,1.908023,32.470781,34.378804,5.729801,60.000000,60.815072,7,True
374.000000,-5251.130754,-5251.130754,0.000000,13.788488,19.499867,13.788488,19.499867,0.003065591,1.748513,31.084668,32.833181,5.472197,60.000000,60.792599,3,True
375.000000,-3516.731981,-3516.731981,-0.000000,9.234281,13.059245,9.234281,13.059245,0.003062141,0.783344,20.819018,21.602362,3.600394,60.000000,60.531297,6,True
376.000000,-1993.388648,-1993.388648,-0.000000,5.234266,7.402370,5.234266,7.402370,0.003059052,0.251432,11.801511,12.052943,2.008824,60.000000,60.300503,6,True
377.000000,-1121.269388,-1121.269388,0.000000,2.944244,4.163790,2.944244,4.163790,0.003057301,0.079507,6.638495,6.718002,1.119667,60.000000,60.168061,5,True
378.000000,-636.692861,-636.692861,0.000000,1.671836,2.364334,1.671836,2.364334,0.003056338,0.025628,3.769618,3.795246,0.632541,60.000000,60.094936,4,True
379.000000,-380.347615,-380.347615,0.000000,0.998722,1.412406,0.998722,1.412406,0.003055831,0.009144,2.251916,2.261060,0.376843,60.000000,60.056362,3,True
380.000000,-412.021543,-412.021543,0.000000,1.081892,1.530026,1.081892,1.530026,0.003055703,0.010730,2.439452,2.450182,0.408364,60.000000,60.059291,1,True
381.000000,-466.920017,-466.920017,0.000000,1.226045,1.733889,1.226045,1.733889,0.003055742,0.013780,2.764487,2.778267,0.463045,60.000000,60.066879,1,True
382.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003055090,0.000000,0.000000,0.000000,0.000000,60.000000,60.002279,4,True
383.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054982,0.000000,0.000000,0.000000,0.000000,60.000000,60.000312,1,True
384.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054956,0.000000,0.000000,0.000000,0.000000,60.000000,60.000043,1,True
385.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000006,1,True
386.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000001,1,True
387.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
388.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
389.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
390.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
391.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
392.000000,109.583312,109.583312,0.000000,0.287745,0.406933,0.287745,0.406933,0.003055053,0.000759,0.648817,0.649576,0.108263,60.000000,60.015157,2,True
393.000000,821.153453,821.153453,0.000000,2.156195,3.049321,2.156195,3.049321,0.003056400,0.042629,4.861734,4.904363,0.817394,60.000000,60.114902,5,True
394.000000,2589.892732,2589.892732,0.000000,6.800574,9.617464,6.800574,9.617464,0.003059792,0.424526,15.332801,15.757327,2.626221,60.000000,60.371262,6,True
395.000000,5323.928023,5323.928023,0.000000,13.979640,19.770196,13.979640,19.770196,0.003065383,1.797206,31.515720,33.312927,5.552154,60.000000,60.789126,7,True
396.000000,8665.764207,8665.764207,0.000000,22.754677,32.179973,22.754677,32.179973,0.003072622,4.772784,51.291349,56.064133,9.344022,60.000000,61.333740,7,True
397.000000,12099.579021,12099.579021,0.000000,31.771233,44.931309,31.771233,44.931309,0.003080602,9.328782,71.605079,80.933861,13.488977,60.000000,61.932280,7,True
398.000000,13626.543312,13626.543312,-0.000000,35.780756,50.601630,35.780756,50.601630,0.003084478,11.846824,80.635884,92.482708,15.413785,60.000000,62.222139,6,True
399.000000,10323.619664,10323.619664,0.000000,27.107896,38.336354,27.107896,38.336354,0.003077198,6.783727,61.098806,67.882533,11.313755,60.000000,61.659233,7,True
400.000000,4335.957908,4335.957908,0.000000,11.385415,16.101408,11.385415,16.101408,0.003064194,1.191613,25.667857,26.859470,4.476578,60.000000,60.685857,8,True
401.000000,137.110174,137.110174,0.000000,0.360026,0.509153,0.360026,0.509153,0.003055703,0.001188,0.811787,0.812975,0.135496,60.000000,60.046388,7,True
402.000000,-1839.348463,-1839.348463,-0.000000,4.829785,6.830348,4.829785,6.830348,0.003058371,0.214026,10.889680,11.103706,1.850618,60.000000,60.263428,6,True
403.000000,-2850.827951,-2850.827951,0.000000,7.485741,10.586437,7.485741,10.586437,0.003060348,0.514472,16.877429,17.391901,2.898650,60.000000,60.414391,5,True
404.000000,-2442.474147,-2442.474147,0.000000,6.413481,9.070031,6.413481,9.070031,0.003059838,0.377579,14.460035,14.837613,2.472936,60.000000,60.359894,4,True
405.000000,-2095.146852,-2095.146852,0.000000,5.501464,7.780245,5.501464,7.780245,0.003059148,0.277765,12.403931,12.681697,2.113616,60.000000,60.308452,4,True
406.000000,-2214.582572,-2214.582572,0.000000,5.815080,8.223765,5.815080,8.223765,0.003059166,0.310338,13.111024,13.421363,2.236894,60.000000,60.324004,2,True
407.000000,-2181.633350,-2181.633350,0.000000,5.728561,8.101409,5.728561,8.101409,0.003059269,0.301183,12.915930,13.217113,2.202852,60.000000,60.319536,1,True
408.000000,-1525.494685,-1525.494685,0.000000,4.005664,5.664864,4.005664,5.664864,0.003058031,0.147201,9.031596,9.178798,1.529800,60.000000,60.225203,5,True
409.000000,-461.113817,-461.113817,0.000000,1.210799,1.712328,1.210799,1.712328,0.003056040,0.013441,2.730096,2.743536,0.457256,60.000000,60.072128,5,True
410.000000,569.421538,569.421538,0.000000,1.495195,2.114524,1.495195,2.114524,0.003055980,0.020496,3.371352,3.391848,0.565308,60.000000,60.082228,2,True
411.000000,1120.533975,1120.533975,0.000000,2.942313,4.161059,2.942313,4.161059,0.003056948,0.079394,6.634184,6.713578,1.118930,60.000000,60.159512,4,True
412.000000,1358.952225,1358.952225,0.000000,3.568355,5.046415,3.568355,5.046415,0.003057439,0.116793,8.045680,8.162472,1.360412,60.000000,60.195678,3,True
413.000000,1615.092668,1615.092668,0.000000,4.240931,5.997583,4.240931,5.997583,0.003057938,0.164996,9.562072,9.727067,1.621178,60.000000,60.233550,3,True
414.000000,2475.572206,2475.572206,0.000000,6.500390,9.192940,6.500390,9.192940,0.003059630,0.387855,14.656040,15.043894,2.507316,60.000000,60.358922,5,True
415.000000,4011.396779,4011.396779,-0.000000,10.533178,14.896163,10.533178,14.896163,0.003062716,1.019405,23.747177,24.766582,4.127764,60.000000,60.589788,6,True
416.000000,4804.004291,4804.004291,0.000000,12.614417,17.839480,12.614417,17.839480,0.003064404,1.462856,28.438473,29.901329,4.983555,60.000000,60.717139,5,True
417.000000,3562.870053,3562.870053,0.000000,9.355431,13.230577,9.355431,13.230577,0.003062159,0.804038,21.092148,21.896186,3.649364,60.000000,60.535079,6,True
418.000000,1254.387090,1254.387090,0.000000,3.293786,4.658117,3.293786,4.658117,0.003057616,0.099516,7.426577,7.526094,1.254349,60.000000,60.194667,7,True
419.000000,-687.874535,-687.874535,0.000000,1.806230,2.554395,1.806230,2.554395,0.003056410,0.029914,4.072640,4.102554,0.683759,60.000000,60.103750,5,True
420.000000,-1240.454679,-1240.454679,0.000000,3.257202,4.606379,3.257202,4.606379,0.003057196,0.097305,7.344147,7.441452,1.240242,60.000000,60.177684,4,True
421.000000,-533.416714,-533.416714,0.000000,1.400653,1.980822,1.400653,1.980822,0.003056099,0.017987,3.158173,3.176159,0.529360,60.000000,60.080017,5,True
422.000000,671.995440,671.995440,0.000000,1.764534,2.495429,1.764534,2.495429,0.003056128,0.028547,3.978646,4.007193,0.667865,60.000000,60.096595,2,True
423.000000,2218.166263,2218.166263,0.000000,5.824490,8.237073,5.824490,8.237073,0.003059084,0.311335,13.132261,13.443596,2.240599,60.000000,60.316990,6,True
424.000000,4613.561236,4613.561236,0.000000,12.114349,17.132277,12.114349,17.132277,0.003063924,1.348961,27.311340,28.660301,4.776717,60.000000,60.678861,7,True
425.000000,9160.811129,9160.811129,0.000000,24.054578,34.018310,24.054578,34.018310,0.003073699,5.335536,54.220384,59.555920,9.925987,60.000000,61.411636,8,True
426.000000,15982.968391,15982.968391,0.000000,41.968288,59.352122,41.968288,59.352122,0.003089969,16.327430,94.570636,110.898065,18.483011,60.000000,62.633466,8,True
427.000000,20924.585291,20924.585291,0.000000,54.944050,77.702621,54.944050,77.702621,0.003103324,28.105394,123.779670,151.885064,25.314177,60.000000,63.630020,8,True
428.000000,16786.106413,16786.106413,0.000000,44.077178,62.334543,44.077178,62.334543,0.003093195,18.028355,99.316893,117.345248,19.557541,60.000000,62.859073,8,True
429.000000,7075.879738,7075.879738,0.000000,18.579938,26.276000,18.579938,26.276000,0.003070405,3.179841,41.882770,45.062611,7.510435,60.000000,61.152431,9,True
430.000000,557.560503,557.560503,0.000000,1.464050,2.070479,1.464050,2.070479,0.003056707,0.019656,3.301083,3.320738,0.553456,60.000000,60.123725,8,True
431.000000,-1249.236634,-1249.236634,0.000000,3.280262,4.638991,3.280262,4.638991,0.003057298,0.098691,7.396127,7.494818,1.249136,60.000000,60.183602,4,True
432.000000,-1069.950309,-1069.950309,0.000000,2.809490,3.973218,2.809490,3.973218,0.003057123,0.072392,6.334680,6.407072,1.067845,60.000000,60.156083,3,True
433.000000,-0.750229,-0.750229,-0.000000,0.001970,0.002786,0.001970,0.002786,0.003055152,0.000000,0.004442,0.004442,0.000740,60.000000,60.005614,5,True
434.000000,238.801665,238.801665,0.000000,0.627049,0.886781,0.627049,0.886781,0.003055309,0.003604,1.413881,1.417485,0.236248,60.000000,60.033833,3,True
435.000000,-1626.866612,-1626.866612,-0.000000,4.271848,6.041305,4.271848,6.041305,0.003057932,0.167410,9.631780,9.799190,1.633198,60.000000,60.229771,6,True
436.000000,-4374.432807,-4374.432807,0.000000,11.486443,16.244283,11.486443,16.244283,0.003063393,1.212537,25.896002,27.108539,4.518090,60.000000,60.639734,7,True
437.000000,-6972.683544,-6972.683544,0.000000,18.308964,25.892785,18.308964,25.892785,0.003068937,3.086290,41.273057,44.359347,7.393224,60.000000,61.055533,7,True
438.000000,-8571.907658,-8571.907658,0.000000,22.508227,31.831440,22.508227,31.831440,0.003072539,4.669832,50.735904,55.405736,9.234289,60.000000,61.327508,6,True
439.000000,-8201.045657,-8201.045657,0.000000,21.534413,30.454259,21.534413,30.454259,0.003072062,4.273831,48.541250,52.815081,8.802513,60.000000,61.276953,4,True
440.000000,-6070.937638,-6070.937638,0.000000,15.941148,22.544187,15.941148,22.544187,0.003067515,2.338553,35.936336,38.274889,6.379148,60.000000,60.937174,7,True
441.000000,-3108.684802,-3108.684802,0.000000,8.162825,11.543978,8.162825,11.543978,0.003061408,0.611961,18.403631,19.015591,3.169265,60.000000,60.477264,7,True
442.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003055291,0.000000,0.000000,0.000000,0.000000,60.000000,60.018274,7,True
443.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003055090,0.000000,0.000000,0.000000,0.000000,60.000000,60.002504,2,True
444.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054985,0.000000,0.000000,0.000000,0.000000,60.000000,60.000343,1,True
445.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054956,0.000000,0.000000,0.000000,0.000000,60.000000,60.000047,1,True
446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000006,1,True
447.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000001,1,True
448.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
449.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
451.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
452.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
453.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
454.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
455.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
456.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
457.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
458.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
459.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
460.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
461.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
462.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
463.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
464.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
465.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
467.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
468.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
469.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
470.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
471.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
472.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
473.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
474.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
475.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
476.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
477.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
478.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
479.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
480.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
481.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
482.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
483.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
484.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
485.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
486.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
487.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
489.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
490.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
491.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
492.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
493.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
494.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
495.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
496.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
497.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
498.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
499.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
501.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
502.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
503.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
504.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
505.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
506.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
507.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
508.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
509.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
510.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
511.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
512.000000,125.204025,125.204025,-0.000000,0.328762,0.464940,0.328762,0.464940,0.003055067,0.000991,0.741303,0.742294,0.123716,60.000000,60.017320,2,True
