# source_cycle=C:\Projects\SiCTransistorModelDriveCycles\sim\research_exports\wltc\wltc_class3_official.csv
# vehicle_config=tesla_model3_premium_long_range_rwd_de_wltp
# distance_km=23.262388889
# traction_energy_kwh=3.595816634
# recovered_energy_kwh=0.890225399
# base_auxiliary_energy_kwh=0.150000000
# hvac_energy_kwh=0.000000000
# total_auxiliary_energy_kwh=0.150000000
# net_battery_energy_kwh=2.855591235
time_s,v_mps,accel_mps2,grade_deg,force_inertial_n,force_rolling_n,force_aero_n,force_grade_n,force_total_n,wheel_power_w,dc_power_w,auxiliary_power_w,battery_power_w,friction_brake_power_w
830.000000,12.222222,0.680556,0.000000,1239.972222,178.677163,46.718324,0.000000,1465.367709,17910.049779,19467.445412,300.000000,19767.445412,0.000000
831.000000,12.861111,0.513889,0.000000,936.305556,178.677163,51.730167,0.000000,1166.712886,15005.224064,16310.026156,300.000000,16610.026156,0.000000
832.000000,13.250000,0.263889,0.000000,480.805556,178.677163,54.905855,0.000000,714.388574,9465.648604,10288.748483,300.000000,10588.748483,0.000000
833.000000,13.388889,0.138889,0.000000,253.055556,178.677163,56.062954,0.000000,487.795673,6531.042065,7098.958766,300.000000,7398.958766,0.000000
834.000000,13.527778,0.152778,0.000000,278.361111,178.677163,57.232119,0.000000,514.270392,6956.935586,7561.886507,300.000000,7861.886507,0.000000
835.000000,13.694444,0.152778,0.000000,278.361111,178.677163,58.651043,0.000000,515.689317,7062.078698,7676.172498,300.000000,7976.172498,0.000000
836.000000,13.833333,0.125000,0.000000,227.750000,178.677163,59.846752,0.000000,466.273915,6450.122495,7011.002712,300.000000,7311.002712,0.000000
837.000000,13.944444,0.152778,0.000000,278.361112,178.677163,60.812007,0.000000,517.850281,7221.134480,7849.059217,300.000000,8149.059217,0.000000
838.000000,14.138889,0.222222,0.000000,404.888889,178.677163,62.519784,0.000000,646.085836,9134.935849,9929.278097,300.000000,10229.278097,0.000000
839.000000,14.388889,0.222222,0.000000,404.888888,178.677163,64.750246,0.000000,648.316297,9328.551167,10139.729529,300.000000,10439.729529,0.000000
840.000000,14.583333,0.208333,0.000000,379.583334,178.677163,66.512077,0.000000,624.772573,9111.266696,9903.550757,300.000000,10203.550757,0.000000
841.000000,14.805556,0.277778,0.000000,506.111112,178.677163,68.554556,0.000000,753.342830,11153.659124,12123.542526,300.000000,12423.542526,0.000000
842.000000,15.138889,0.333333,0.000000,607.333333,178.677163,71.676189,0.000000,857.686685,12984.423423,14113.503721,300.000000,14413.503721,0.000000
843.000000,15.472222,0.277778,0.000000,506.111111,178.677163,74.867321,0.000000,759.655594,11753.560170,12775.608881,300.000000,13075.608881,0.000000
844.000000,15.694444,0.152778,0.000000,278.361112,178.677163,77.033352,0.000000,534.071627,8381.957476,9110.823343,300.000000,9410.823343,0.000000
845.000000,15.777778,0.069444,0.000000,126.527778,178.677163,77.853577,0.000000,383.058518,6043.812178,6569.361063,300.000000,6869.361063,0.000000
846.000000,15.833333,0.055556,0.000000,101.222222,178.677163,78.402807,0.000000,358.302192,5673.118046,6166.432659,300.000000,6466.432659,0.000000
847.000000,15.888889,0.097222,0.000000,177.138889,178.677163,78.953968,0.000000,434.770020,6908.012541,7508.709284,300.000000,7808.709284,0.000000
848.000000,16.027778,0.208333,0.000000,379.583334,178.677163,80.340315,0.000000,638.600811,10235.351892,11125.382491,300.000000,11425.382491,0.000000
849.000000,16.305556,0.333333,0.000000,607.333333,178.677163,83.149206,0.000000,869.159701,14172.131797,15404.491084,300.000000,15704.491084,0.000000
850.000000,16.694444,0.333333,0.000000,607.333333,178.677163,87.162734,0.000000,873.173230,14577.141980,15844.719543,300.000000,16144.719543,0.000000
851.000000,16.972222,0.222222,0.000000,404.888889,178.677163,90.087456,0.000000,673.653508,11433.397043,12427.605482,300.000000,12727.605482,0.000000
852.000000,17.138889,0.166667,0.000000,303.666667,178.677163,91.865455,0.000000,574.209285,9841.309138,10697.075150,300.000000,10997.075150,0.000000
853.000000,17.305556,0.166667,0.000000,303.666666,178.677163,93.660829,0.000000,576.004658,9968.080608,10834.870226,300.000000,11134.870226,0.000000
854.000000,17.472222,0.138889,0.000000,253.055555,178.677163,95.473577,0.000000,527.206295,9211.465536,10012.462539,300.000000,10312.462539,0.000000
855.000000,17.583333,0.069444,0.000000,126.527778,178.677163,96.691728,0.000000,401.896669,7066.683096,7681.177278,300.000000,7981.177278,0.000000
856.000000,17.611111,0.027778,0.000000,50.611112,178.677163,96.997472,0.000000,326.285747,5746.254544,6245.928852,300.000000,6545.928852,0.000000
857.000000,17.638889,0.152778,0.000000,278.361112,178.677163,97.303700,0.000000,554.341974,9777.976486,10628.235311,300.000000,10928.235311,0.000000
858.000000,17.916667,0.319444,0.000000,582.027778,178.677163,100.392514,0.000000,861.097455,15427.996073,16769.560949,300.000000,17069.560949,0.000000
859.000000,18.277778,0.319444,0.000000,582.027778,178.677163,104.480126,0.000000,865.185067,15813.660396,17188.761300,300.000000,17488.761300,0.000000
860.000000,18.555556,0.222222,0.000000,404.888888,178.677163,107.679945,0.000000,691.245997,12826.453499,13941.797282,300.000000,14241.797282,0.000000
861.000000,18.722222,0.277778,0.000000,506.111111,178.677163,109.623003,0.000000,794.411277,14873.144457,16166.461366,300.000000,16466.461366,0.000000
862.000000,19.111111,0.513889,0.000000,936.305556,178.677163,114.224372,0.000000,1229.207091,23491.513287,25534.253573,300.000000,25834.253573,0.000000
863.000000,19.750000,0.486111,0.000000,885.694444,178.677163,121.989121,0.000000,1186.360729,23430.624391,25468.069990,300.000000,25768.069990,0.000000
864.000000,20.083333,0.236111,0.000000,430.194444,178.677163,126.141647,0.000000,735.013254,14761.516185,16045.126289,300.000000,16345.126289,0.000000
865.000000,20.222222,0.152778,0.000000,278.361112,178.677163,127.892377,0.000000,584.930652,11828.597628,12857.171334,300.000000,13157.171334,0.000000
866.000000,20.388889,0.250000,0.000000,455.500000,178.677163,130.009181,0.000000,764.186344,15580.910454,16935.772233,300.000000,17235.772233,0.000000
867.000000,20.722222,0.361111,0.000000,657.944444,178.677163,134.294911,0.000000,970.916519,20119.547858,21869.073758,300.000000,22169.073758,0.000000
868.000000,21.111111,0.277778,0.000000,506.111112,178.677163,139.382769,0.000000,824.171043,17399.166464,18912.137461,300.000000,19212.137461,0.000000
869.000000,21.277778,0.069444,0.000000,126.527778,178.677163,141.592236,0.000000,446.797177,9506.851049,10333.533749,300.000000,10633.533749,0.000000
870.000000,21.250000,-0.055556,0.000000,-101.222222,178.677163,141.222785,0.000000,218.677726,4646.901678,5050.980085,300.000000,5350.980085,0.000000
871.000000,21.166667,-0.097222,0.000000,-177.138888,178.677163,140.117327,0.000000,141.655602,2998.376905,3259.105332,300.000000,3559.105332,0.000000
872.000000,21.055556,-0.111111,0.000000,-202.444445,178.677163,138.650140,0.000000,114.882858,2418.922401,2629.263480,300.000000,2929.263480,0.000000
873.000000,20.944444,-0.138889,0.000000,-253.055556,178.677163,137.190675,0.000000,62.812282,1315.568361,1429.965610,300.000000,1729.965610,0.000000
874.000000,20.777778,-0.208333,0.000000,-379.583333,178.677163,135.015957,0.000000,-65.890213,-1369.052207,-1095.241765,300.000000,-795.241765,0.000000
875.000000,20.527778,-0.291667,0.000000,-531.416667,178.677163,131.786456,0.000000,-220.953048,-4535.675076,-3628.540061,300.000000,-3328.540061,0.000000
876.000000,20.194444,-0.361111,0.000000,-657.944444,178.677163,127.541266,0.000000,-351.726015,-7102.911474,-5682.329179,300.000000,-5382.329179,0.000000
877.000000,19.805556,-0.319444,0.000000,-582.027777,178.677163,122.676383,0.000000,-280.674231,-5558.909080,-4447.127264,300.000000,-4147.127264,0.000000
878.000000,19.555556,-0.180556,0.000000,-328.972223,178.677163,119.598910,0.000000,-30.696150,-600.280274,-480.224220,300.000000,-180.224220,0.000000
879.000000,19.444444,-0.055556,0.000000,-101.222223,178.677163,118.243692,0.000000,195.698632,3805.251179,4136.142586,300.000000,4436.142586,0.000000
880.000000,19.444444,-0.138889,0.000000,-253.055555,178.677163,118.243692,0.000000,43.865300,852.936394,927.104776,300.000000,1227.104776,0.000000
881.000000,19.166667,-0.277778,0.000000,-506.111111,178.677163,114.889432,0.000000,-212.544515,-4073.769877,-3259.015901,300.000000,-2959.015901,0.000000
882.000000,18.888889,-0.138889,0.000000,-253.055556,178.677163,111.583435,0.000000,37.205042,702.761913,763.871644,300.000000,1063.871644,0.000000
883.000000,18.888889,0.000000,0.000000,0.000000,178.677163,111.583435,0.000000,290.260598,5482.700188,5959.456726,300.000000,6259.456726,0.000000
884.000000,18.888889,0.013889,0.000000,25.305556,178.677163,111.583435,0.000000,315.566154,5960.694019,6479.015238,300.000000,6779.015238,0.000000
885.000000,18.916667,0.055556,0.000000,101.222222,178.677163,111.911863,0.000000,391.811248,7411.762779,8056.263890,300.000000,8356.263890,0.000000
886.000000,19.000000,0.069444,0.000000,126.527778,178.677163,112.900043,0.000000,418.104983,7943.994684,8634.776831,300.000000,8934.776831,0.000000
887.000000,19.055556,0.041667,0.000000,75.916666,178.677163,113.561242,0.000000,368.155071,7015.399414,7625.434146,300.000000,7925.434146,0.000000
888.000000,19.083333,-0.013889,0.000000,-25.305556,178.677163,113.892566,0.000000,267.264173,5100.291298,5543.794889,300.000000,5843.794889,0.000000
889.000000,19.027778,-0.083333,0.000000,-151.833333,178.677163,113.230401,0.000000,140.074231,2665.301343,2897.066677,300.000000,3197.066677,0.000000
890.000000,18.916667,-0.166667,0.000000,-303.666667,178.677163,111.911863,0.000000,-13.077641,-247.385379,-197.908303,300.000000,102.091697,0.000000
891.000000,18.694444,-0.263889,0.000000,-480.805556,178.677163,109.297954,0.000000,-192.830439,-3604.857933,-2883.886347,300.000000,-2583.886347,0.000000
892.000000,18.388889,-0.347222,0.000000,-632.638888,178.677163,105.754262,0.000000,-348.207463,-6403.148348,-5122.518678,300.000000,-4822.518678,0.000000
893.000000,18.000000,-0.361111,0.000000,-657.944444,178.677163,101.328570,0.000000,-377.938711,-6802.896802,-5442.317442,300.000000,-5142.317442,0.000000
894.000000,17.666667,-0.305556,0.000000,-556.722222,178.677163,97.610409,0.000000,-280.434650,-4954.345483,-3963.476386,300.000000,-3663.476386,0.000000
895.000000,17.388889,-0.208333,0.000000,-379.583334,178.677163,94.565031,0.000000,-106.341140,-1849.154265,-1479.323412,300.000000,-1179.323412,0.000000
896.000000,17.250000,-0.097222,0.000000,-177.138889,178.677163,93.060440,0.000000,94.598714,1631.827812,1773.725883,300.000000,2073.725883,0.000000
897.000000,17.194444,-0.027778,0.000000,-50.611112,178.677163,92.461982,0.000000,220.528034,3791.857025,4121.583723,300.000000,4421.583723,0.000000
898.000000,17.194444,-0.013889,0.000000,-25.305555,178.677163,92.461982,0.000000,245.833590,4226.972013,4594.534797,300.000000,4894.534797,0.000000
899.000000,17.166667,-0.055556,0.000000,-101.222222,178.677163,92.163477,0.000000,169.618418,2911.782845,3164.981354,300.000000,3464.981354,0.000000
900.000000,17.083333,-0.125000,0.000000,-227.750000,178.677163,91.270858,0.000000,42.198021,720.882860,783.568326,300.000000,1083.568326,0.000000
901.000000,16.916667,-0.250000,0.000000,-455.500000,178.677163,89.498651,0.000000,-187.324186,-3168.900820,-2535.120656,300.000000,-2235.120656,0.000000
902.000000,16.583333,-0.875000,0.000000,-1594.250000,178.677163,86.006359,0.000000,-1329.566478,-22048.644088,-17638.915270,300.000000,-17338.915270,0.000000
903.000000,15.166667,-1.444444,0.000000,-2631.777778,178.677163,71.939462,0.000000,-2381.161153,-36114.277482,-28891.421985,300.000000,-28591.421985,0.000000
904.000000,13.694444,-1.347222,0.000000,-2454.638889,178.677163,58.651043,0.000000,-2217.310683,-30364.837967,-24291.870374,300.000000,-23991.870374,0.000000
905.000000,12.472222,-0.972222,0.000000,-1771.388888,178.677163,48.649075,0.000000,-1544.062651,-19257.892506,-15406.314005,300.000000,-15106.314005,0.000000
906.000000,11.750000,-0.486111,0.000000,-885.694444,178.677163,43.178011,0.000000,-663.839270,-7800.111421,-6240.089136,300.000000,-5940.089136,0.000000
907.000000,11.500000,-0.138889,0.000000,-253.055556,178.677163,41.360196,0.000000,-33.018197,-379.709267,-303.767414,300.000000,-3.767414,0.000000
908.000000,11.472222,0.097222,0.000000,177.138888,178.677163,41.160629,0.000000,396.976681,4554.204698,4950.222498,300.000000,5250.222498,0.000000
909.000000,11.694444,0.472222,0.000000,860.388889,178.677163,42.770674,0.000000,1081.836726,12651.479494,13751.608145,300.000000,14051.608145,0.000000
910.000000,12.416667,0.875000,0.000000,1594.250000,178.677163,48.216641,0.000000,1821.143804,22612.535562,24578.843002,300.000000,24878.843002,0.000000
911.000000,13.444444,0.930556,0.000000,1695.472222,178.677163,56.529172,0.000000,1930.678557,25956.900602,28214.022394,300.000000,28514.022394,0.000000
912.000000,14.277778,0.597222,0.000000,1088.138889,178.677163,63.754103,0.000000,1330.570155,18997.584997,20649.548910,300.000000,20949.548910,0.000000
913.000000,14.638889,0.361111,0.000000,657.944444,178.677163,67.019801,0.000000,903.641408,13228.306167,14378.593660,300.000000,14678.593660,0.000000
914.000000,15.000000,0.597222,0.000000,1088.138888,178.677163,70.367063,0.000000,1337.183114,20057.746710,21801.898598,300.000000,22101.898598,0.000000
915.000000,15.833333,0.569444,0.000000,1037.527778,178.677163,78.402807,0.000000,1294.607748,20497.956012,22280.386970,300.000000,22580.386970,0.000000
916.000000,16.138889,0.305556,0.000000,556.722222,178.677163,81.458080,0.000000,816.857465,13183.171860,14329.534630,300.000000,14629.534630,0.000000
917.000000,16.444444,0.125000,0.000000,227.750000,178.677163,84.571750,0.000000,490.998913,8074.204341,8776.309066,300.000000,9076.309066,0.000000
918.000000,16.388889,-0.013889,0.000000,-25.305555,178.677163,84.001284,0.000000,237.372892,3890.277957,4228.562997,300.000000,4528.562997,0.000000
919.000000,16.416667,0.069444,0.000000,126.527778,178.677163,84.286276,0.000000,389.491216,6394.147470,6950.160294,300.000000,7250.160294,0.000000
920.000000,16.527778,0.194444,0.000000,354.277778,178.677163,85.431068,0.000000,618.386008,10220.546529,11109.289705,300.000000,11409.289705,0.000000
921.000000,16.805556,0.388889,0.000000,708.555556,178.677163,88.326831,0.000000,975.559550,16394.820219,17820.456760,300.000000,18120.456760,0.000000
922.000000,17.305556,0.472222,0.000000,860.388888,178.677163,93.660829,0.000000,1132.726880,19602.467952,21307.030383,300.000000,21607.030383,0.000000
923.000000,17.750000,0.388889,0.000000,708.555555,178.677163,98.533434,0.000000,985.766152,17497.349194,19018.857819,300.000000,19318.857819,0.000000
924.000000,18.083333,0.027778,0.000000,50.611112,178.677163,102.268969,0.000000,331.557244,5995.660159,6517.021912,300.000000,6817.021912,0.000000
925.000000,17.805556,-0.333333,0.000000,-607.333333,178.677163,99.151197,0.000000,-329.504973,-5867.019100,-4693.615280,300.000000,-4393.615280,0.000000
926.000000,17.416667,-0.291667,0.000000,-531.416667,178.677163,94.867397,0.000000,-257.872107,-4491.272538,-3593.018031,300.000000,-3293.018031,0.000000
927.000000,17.222222,-0.194444,0.000000,-354.277778,178.677163,92.760970,0.000000,-82.839645,-1426.682775,-1141.346220,300.000000,-841.346220,0.000000
928.000000,17.027778,-0.152778,0.000000,-278.361111,178.677163,90.678192,0.000000,-9.005756,-153.348010,-122.678408,300.000000,177.321592,0.000000
929.000000,16.916667,-0.111111,0.000000,-202.444444,178.677163,89.498651,0.000000,65.731369,1111.955665,1208.647462,300.000000,1508.647462,0.000000
930.000000,16.805556,-0.097222,0.000000,-177.138889,178.677163,88.326831,0.000000,89.865105,1510.233016,1641.557626,300.000000,1941.557626,0.000000
931.000000,16.722222,-0.097222,0.000000,-177.138889,178.677163,87.453035,0.000000,88.991308,1488.132433,1617.535254,300.000000,1917.535254,0.000000
932.000000,16.611111,-0.111111,0.000000,-202.444444,178.677163,86.294729,0.000000,62.527448,1038.650385,1128.967809,300.000000,1428.967809,0.000000
933.000000,16.500000,-0.166667,0.000000,-303.666666,178.677163,85.144146,0.000000,-39.845358,-657.448403,-525.958722,300.000000,-225.958722,0.000000
934.000000,16.277778,-0.263889,0.000000,-480.805556,178.677163,82.866145,0.000000,-219.262248,-3569.102149,-2855.281719,300.000000,-2555.281719,0.000000
935.000000,15.972222,-0.277778,0.000000,-506.111112,178.677163,79.784328,0.000000,-247.649621,-3955.514772,-3164.411818,300.000000,-2864.411818,0.000000
936.000000,15.722222,-0.208333,0.000000,-379.583333,178.677163,77.306278,0.000000,-123.599892,-1943.264964,-1554.611971,300.000000,-1254.611971,0.000000
937.000000,15.555556,-0.152778,0.000000,-278.361111,178.677163,75.675963,0.000000,-24.007985,-373.457539,-298.766031,300.000000,1.233969,0.000000
938.000000,15.416667,-0.138889,0.000000,-253.055556,178.677163,74.330639,0.000000,-0.047753,-0.736199,-0.588959,300.000000,299.411041,0.000000
939.000000,15.277778,-0.152778,0.000000,-278.361112,178.677163,72.997381,0.000000,-26.686567,-407.711443,-326.169154,300.000000,-26.169154,0.000000
940.000000,15.111111,-0.125000,0.000000,-227.750000,178.677163,71.413399,0.000000,22.340562,337.590707,366.946421,300.000000,666.946421,0.000000
941.000000,15.027778,-0.055556,0.000000,-101.222222,178.677163,70.627923,0.000000,148.082863,2225.356365,2418.865614,300.000000,2718.865614,0.000000
942.000000,15.000000,-0.027778,0.000000,-50.611112,178.677163,70.367063,0.000000,198.433114,2976.496710,3235.322511,300.000000,3535.322511,0.000000
943.000000,14.972222,-0.013889,0.000000,-25.305556,178.677163,70.106685,0.000000,223.478292,3345.966654,3636.920276,300.000000,3936.920276,0.000000
944.000000,14.972222,0.013889,0.000000,25.305556,178.677163,70.106685,0.000000,274.089404,4103.727463,4460.573329,300.000000,4760.573329,0.000000
945.000000,15.000000,0.041667,0.000000,75.916667,178.677163,70.367063,0.000000,324.960893,4874.413392,5298.275426,300.000000,5598.275426,0.000000
946.000000,15.055556,0.138889,0.000000,253.055556,178.677163,70.889265,0.000000,502.621984,7567.253204,8225.275222,300.000000,8525.275222,0.000000
947.000000,15.277778,0.222222,0.000000,404.888888,178.677163,72.997381,0.000000,656.563433,10030.830224,10903.076331,300.000000,11203.076331,0.000000
948.000000,15.500000,0.166667,0.000000,303.666666,178.677163,75.136386,0.000000,557.480215,8640.943332,9392.329709,300.000000,9692.329709,0.000000
949.000000,15.611111,0.041667,0.000000,75.916666,178.677163,76.217471,0.000000,330.811300,5164.331964,5613.404308,300.000000,5913.404308,0.000000
950.000000,15.583333,-0.152778,0.000000,-278.361111,178.677163,75.946476,0.000000,-23.737472,-369.908939,-295.927151,300.000000,4.072849,0.000000
951.000000,15.305556,-0.472222,0.000000,-860.388888,178.677163,73.263068,0.000000,-608.448658,-9312.644735,-7450.115788,300.000000,-7150.115788,0.000000
952.000000,14.638889,-0.930556,0.000000,-1695.472223,178.677163,67.019801,0.000000,-1449.775259,-21223.098935,-16978.479148,300.000000,-16678.479148,0.000000
953.000000,13.444444,-1.333333,0.000000,-2429.333334,178.677163,56.529172,0.000000,-2194.126999,-29498.818535,-23599.054828,300.000000,-23299.054828,0.000000
954.000000,11.972222,-1.472222,0.000000,-2682.388888,178.677163,44.826666,0.000000,-2458.885059,-29438.318347,-23550.654677,300.000000,-23250.654677,0.000000
955.000000,10.500000,-1.472222,0.000000,-2682.388888,178.677163,34.479861,0.000000,-2469.231865,-25926.934581,-20741.547665,300.000000,-20441.547665,0.000000
956.000000,9.027778,-1.472222,0.000000,-2682.388888,178.677163,25.488755,0.000000,-2478.222970,-22372.846261,-17898.277009,300.000000,-17598.277009,0.000000
957.000000,7.555556,-1.027778,0.000000,-1872.611112,178.677163,17.853350,0.000000,-1676.080599,-12663.720081,-10130.976065,300.000000,-9830.976065,0.000000
958.000000,6.972222,-0.166667,0.000000,-303.666667,178.677163,15.203002,0.000000,-109.786503,-765.455893,-612.364714,300.000000,-312.364714,0.000000
959.000000,7.222222,0.583333,0.000000,1062.833334,178.677163,16.312803,0.000000,1257.823300,9084.279388,9874.216726,300.000000,10174.216726,0.000000
960.000000,8.138889,1.194444,0.000000,2176.277778,178.677163,20.716536,0.000000,2375.671477,19335.326189,21016.658901,300.000000,21316.658901,0.000000
961.000000,9.611111,1.541667,0.000000,2808.916666,178.677163,28.889106,0.000000,3016.482935,28991.752654,31512.774624,300.000000,31812.774624,0.000000
962.000000,11.222222,1.486111,0.000000,2707.694444,178.677163,39.386250,0.000000,2925.757857,32833.504841,35688.592218,300.000000,35988.592218,0.000000
963.000000,12.583333,1.194444,0.000000,2176.277778,178.677163,49.519734,0.000000,2404.474675,30256.306329,32887.289488,300.000000,33187.289488,0.000000
964.000000,13.611111,0.805556,0.000000,1467.722222,178.677163,57.939409,0.000000,1704.338794,23197.944700,25215.157282,300.000000,25515.157282,0.000000
965.000000,14.194444,0.430556,0.000000,784.472222,178.677163,63.012064,0.000000,1026.161449,14565.791673,15832.382254,300.000000,16132.382254,0.000000
966.000000,14.472222,0.152778,0.000000,278.361112,178.677163,65.502420,0.000000,522.540695,7562.325058,8219.918541,300.000000,8519.918541,0.000000
967.000000,14.500000,0.000000,0.000000,0.000000,178.677163,65.754111,0.000000,244.431274,3544.253468,3852.449421,300.000000,4152.449421,0.000000
968.000000,14.472222,-0.069444,0.000000,-126.527778,178.677163,65.502420,0.000000,117.651806,1702.683075,1850.742473,300.000000,2150.742473,0.000000
969.000000,14.361111,-0.166667,0.000000,-303.666666,178.677163,64.500486,0.000000,-60.489017,-868.689497,-694.951597,300.000000,-394.951597,0.000000
970.000000,14.138889,-0.347222,0.000000,-632.638888,178.677163,62.519784,0.000000,-391.441942,-5534.554122,-4427.643297,300.000000,-4127.643297,0.000000
971.000000,13.666667,-0.694444,0.000000,-1265.277778,178.677163,58.413349,0.000000,-1028.187266,-14051.892632,-11241.514105,300.000000,-10941.514105,0.000000
972.000000,12.750000,-1.194444,0.000000,-2176.277778,178.677163,50.840203,0.000000,-1946.760412,-24821.195256,-19856.956205,300.000000,-19556.956205,0.000000
973.000000,11.277778,-1.472222,0.000000,-2682.388888,178.677163,39.777178,0.000000,-2463.934547,-27787.706286,-22230.165029,300.000000,-21930.165029,0.000000
974.000000,9.805556,-1.472222,0.000000,-2682.388889,178.677163,30.069854,0.000000,-2473.641873,-24255.432810,-19404.346248,300.000000,-19104.346248,0.000000
975.000000,8.333333,-1.472222,0.000000,-2682.388889,178.677163,21.718229,0.000000,-2481.993497,-20683.279143,-16546.623314,300.000000,-16246.623314,0.000000
976.000000,6.861111,-1.486111,0.000000,-2707.694444,178.677163,14.722305,0.000000,-2514.294976,-17250.857198,-13800.685759,300.000000,-13500.685759,0.000000
977.000000,5.361111,-1.208333,0.000000,-2201.583334,178.677163,8.988692,0.000000,-2013.917478,-10796.835369,-8637.468295,300.000000,-8337.468295,0.000000
978.000000,4.444444,-0.847222,0.000000,-1543.638888,178.677163,6.177630,0.000000,-1358.784096,-6039.040425,-4831.232340,300.000000,-4531.232340,0.000000
979.000000,3.666667,-0.736111,0.000000,-1341.194444,178.677163,4.204649,0.000000,-1158.312632,-4247.146318,-3397.717054,300.000000,-3097.717054,0.000000
980.000000,2.972222,-0.611111,0.000000,-1113.444445,178.677163,2.762800,0.000000,-932.004482,-2770.124433,-2216.099546,300.000000,-1916.099546,0.000000
981.000000,2.444444,-0.486111,0.000000,-885.694444,178.677163,1.868733,0.000000,-705.148548,-1723.696451,-1378.957161,300.000000,-1078.957161,0.000000
982.000000,2.000000,-0.458333,0.000000,-835.083333,178.677163,1.250970,0.000000,-655.155200,-1310.310399,-1048.248320,300.000000,-748.248320,0.000000
983.000000,1.527778,-0.555556,0.000000,-1012.222222,178.677163,0.729974,0.000000,-832.815085,-1272.356381,-714.285720,300.000000,-414.285720,379.499231
984.000000,0.888889,-0.611111,0.000000,-1113.444444,178.677163,0.247105,0.000000,-934.520176,-830.684601,-0.000000,300.000000,300.000000,830.684601
985.000000,0.305556,-0.444444,0.000000,-809.777778,178.677163,0.029199,0.000000,-631.071416,-192.827377,-0.000000,300.000000,300.000000,192.827377
986.000000,0.000000,-0.152778,0.000000,-278.361112,178.677163,0.000000,0.000000,-99.683949,-0.000000,-0.000000,300.000000,300.000000,0.000000
987.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
988.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
989.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
990.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
991.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
992.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
993.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
994.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
995.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
996.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
997.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
998.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
999.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1000.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1001.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1002.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1003.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1004.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1005.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1006.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1007.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1008.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1009.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1010.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1011.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
